id,name,status,dup_predict,dup_train,Prediction,AD,Confidence
DB13119,GSK-364735,investigational,,,Inactive,,0.62
DB13120,Deferitazole,investigational,,,Inactive,Inactive,0.73
DB13121,Hydroxypropyl tetrahydropyrantriol,investigational,,,Inactive,Inactive,0.76
DB13122,Trabodenoson,investigational,,,Inactive,Inactive,0.78
DB13123,OTX-008,investigational,,,Inactive,Inactive,0.76
DB13124,Troxerutin,investigational,,,Inactive,,0.64
DB13125,Lusutrombopag,"approved,investigational",,,Inactive,Inactive,0.8
DB13126,BMS-986115,investigational,,,Inactive,Inactive,0.74
DB13129,Trimegestone,investigational,,,Inactive,Inactive,0.7
DB13132,Artemisinin,investigational,,,Inactive,Inactive,0.72
DB13134,Fluorine F-18,investigational,,,Inactive,Inactive,0.85
DB13135,AGN-201904,investigational,,,Inactive,,0.59
DB13136,Fluindione,"approved,investigational",,,Inactive,,0.63
DB13137,PM-060184,investigational,,,Inactive,,0.54
DB13138,Neladenoson bialanate,investigational,,,Inactive,Inactive,0.76
DB13139,Levosalbutamol,"approved,investigational",,,Inactive,Inactive,0.82
DB13141,Ambroxol acefyllinate,"experimental,investigational",,,Inactive,Inactive,0.76
DB13142,Calcium glubionate anhydrous,approved,,,Inactive,,0.58
DB13143,Methallenestril,experimental,,,Inactive,Inactive,0.77
DB13145,Nedaplatin,"approved,investigational",,,Inactive,Inactive,0.88
DB13146,Fluciclovine (18F),approved,,,Inactive,Inactive,0.73
DB13153,Levomenol,"approved,experimental",,,Inactive,Inactive,0.74
DB13154,Parachlorophenol,approved,,,Inactive,Inactive,0.92
DB13155,Esculin,approved,,,Inactive,Inactive,0.73
DB13156,Inosine pranobex,approved,DB04335,,Inactive,Inactive,0.72
DB13157,Sodium lauryl sulfoacetate,"approved,experimental",,,Inactive,,0.65
DB13158,Clobetasone,approved,,,Inactive,,0.67
DB13160,Alphaprodine,illicit,,,Inactive,Inactive,0.81
DB13163,Terpin hydrate,"approved,experimental",,,Inactive,Inactive,0.74
DB13164,Olmutinib,investigational,,,Inactive,,0.63
DB13165,Ripasudil,experimental,,,Inactive,,0.5
DB13166,Zofenopril,approved,,,Inactive,,0.68
DB13167,Alclofenac,"approved,withdrawn",,,Inactive,Inactive,0.82
DB13169,Nandrolone,"experimental,investigational",,,Inactive,Inactive,0.8
DB13170,Plecanatide,"approved,investigational",,,Active,,0.57
DB13171,Glyceryl 1-oleate,experimental,,,Inactive,,0.64
DB13174,Rhein,experimental,,,Inactive,Inactive,0.77
DB13175,Rheinanthrone,experimental,,,Inactive,Inactive,0.71
DB13177,4-methylumbelliferyl beta-D-glucoside,experimental,,,Inactive,,0.66
DB13178,Inositol,"approved,investigational,withdrawn",,,Inactive,Inactive,0.8
DB13179,Troleandomycin,approved,,,Inactive,,0.56
DB13180,Gluconic Acid,"approved,investigational",DB11126,,Inactive,Inactive,0.84
DB13181,Methylbenactyzium,experimental,,,Inactive,Inactive,0.86
DB13182,Daidzein,experimental,,,Inactive,Inactive,0.78
DB13183,Technetium Tc-99m etifenin,experimental,,,Inactive,Inactive,0.75
DB13185,Oxabolone cipionate,experimental,,,Inactive,,0.68
DB13191,Phosphocreatine,nutraceutical,,,Inactive,,0.69
DB13202,Piprozolin,experimental,,,Inactive,Inactive,0.78
DB13203,Bamifylline,experimental,,,Inactive,,0.66
DB13204,Dimethyl carbate,experimental,,,Inactive,Inactive,0.8
DB13205,Teclozan,experimental,,,Inactive,,0.65
DB13206,Bamethan,experimental,,,Inactive,Inactive,0.87
DB13207,Arginine glutamate,investigational,DB00125,,Inactive,Inactive,0.74
DB13208,Prednylidene,experimental,,,Inactive,,0.64
DB13209,Bismuth subnitrate,approved,DB05260,,Inactive,Inactive,0.87
DB13210,Sodium chlorite,experimental,DB05389,,Inactive,Inactive,0.85
DB13211,Guanoxan,approved,,,Inactive,Inactive,0.86
DB13212,Phenolsulfonphthalein,experimental,,,Inactive,Inactive,0.82
DB13213,Butaperazine,approved,,,Inactive,,0.67
DB13214,Sulfadicramide,experimental,,,Inactive,Inactive,0.89
DB13215,Sulfobromophthalein,experimental,,,Inactive,Inactive,0.81
DB13216,Oxolamine,approved,,,Inactive,Inactive,0.82
DB13217,Fentiazac,experimental,,,Inactive,Inactive,0.83
DB13218,Mandelic acid,approved,DB02280,,Inactive,Inactive,0.89
DB13219,Medifoxamine,approved,,,Inactive,Inactive,0.72
DB13220,Ferrous aspartate,experimental,DB00128,,Inactive,Inactive,0.82
DB13221,Apronalide,approved,,,Inactive,Inactive,0.79
DB13222,Tilbroquinol,approved,,,Inactive,Inactive,0.78
DB13223,Fluocortin,experimental,,,Inactive,,0.53
DB13224,Piperidione,experimental,,,Inactive,Inactive,0.87
DB13225,Dibenzepin,approved,,,Inactive,,0.67
DB13226,Acetylleucine,experimental,,,Inactive,Inactive,0.76
DB13227,Tribenoside,experimental,,,Inactive,Inactive,0.7
DB13228,Flosequinan,approved,,,Inactive,Inactive,0.8
DB13229,Enibomal,experimental,,,Inactive,Inactive,0.8
DB13230,Gestonorone,experimental,,,Inactive,Inactive,0.75
DB13231,Calcium lactate,"approved,investigational,vet_approved",DB03066,,Inactive,Inactive,0.85
DB13232,Suxibuzone,experimental,,,Inactive,Inactive,0.77
DB13233,Alaproclate,experimental,,,Inactive,Inactive,0.83
DB13234,Propanidid,experimental,,,Inactive,Inactive,0.76
DB13235,Perboric acid,approved,,,Inactive,Inactive,0.81
DB13236,Stibophen,experimental,,,Inactive,Inactive,0.84
DB13237,Clofoctol,experimental,,,Inactive,Inactive,0.79
DB13238,Tuaminoheptane,experimental,,,Inactive,Inactive,0.9
DB13239,Neltenexine,experimental,,,Inactive,Inactive,0.79
DB13240,Cymarin,experimental,,,Inactive,,0.56
DB13242,Bucladesine,experimental,,,Inactive,Inactive,0.7
DB13243,Tiazofurine,experimental,,,Inactive,,0.66
DB13244,Aminomethylbenzoic acid,experimental,,,Inactive,Inactive,0.8
DB13245,Thiram,"approved,experimental",,,Inactive,Inactive,0.72
DB13246,Quinupramine,approved,,,Inactive,Inactive,0.82
DB13247,Pramiracetam,approved,,,Inactive,Inactive,0.76
DB13248,Phthalylsulfathiazole,approved,,,Inactive,Inactive,0.73
DB13249,Magnesium silicate,approved,DB01574,,Inactive,Inactive,0.85
DB13250,Methylmethionine chloride,experimental,,,Inactive,Inactive,0.79
DB13251,Octopamine,experimental,,,Inactive,Inactive,0.88
DB13252,Tropatepine,experimental,,,Inactive,Inactive,0.87
DB13253,Proxibarbal,approved,,,Inactive,Inactive,0.8
DB13254,Prifinium,experimental,,,Inactive,Inactive,0.79
DB13255,Propatyl nitrate,"experimental,investigational",,,Inactive,Inactive,0.83
DB13256,Clothiapine,approved,,,Inactive,Inactive,0.92
DB13257,Ferrous sulfate anhydrous,approved,DB00653,,Inactive,Inactive,0.86
DB13258,Etofamide,approved,,,Inactive,,0.62
DB13259,Ethyl chloride,"approved,experimental,investigational",,,Inactive,Inactive,0.9
DB13261,Sitafloxacin,"experimental,investigational",,,Active,,0.57
DB13262,Aceclidine,approved,,,Inactive,Inactive,0.83
DB13264,Penimepicycline,experimental,,,Active,,0.58
DB13265,Hexobendine,approved,,,Inactive,,0.67
DB13266,Cefatrizine,experimental,,,Inactive,,0.66
DB13267,Ritiometan,approved,,,Inactive,Inactive,0.8
DB13268,Acetarsol,"approved,withdrawn",,,Inactive,Inactive,0.86
DB13269,Dichlorobenzyl alcohol,approved,,,Inactive,Inactive,0.78
DB13270,Dibekacin,approved,,,Inactive,,0.68
DB13272,Meladrazine,experimental,,,Inactive,Inactive,0.78
DB13273,Sultopride,approved,,,Inactive,Inactive,0.7
DB13274,Micronomicin,approved,,,Inactive,,0.67
DB13275,Clorindione,experimental,,,Inactive,Inactive,0.73
DB13276,Idanpramine,experimental,,,Inactive,Inactive,0.85
DB13277,Benziodarone,"approved,withdrawn",,,Inactive,Inactive,0.8
DB13278,Bucetin,"approved,withdrawn",,,Inactive,Inactive,0.94
DB13279,Carbocromen,"approved,withdrawn",,,Inactive,,0.52
DB13280,Aluminium acetoacetate,experimental,DB01762,,Inactive,Inactive,0.85
DB13282,Benzododecinium,approved,,,Inactive,Inactive,0.72
DB13283,Sulfaisodimidine,experimental,,,Inactive,Inactive,0.93
DB13284,Meticrane,approved,,,Inactive,Inactive,0.71
DB13285,Etilamfetamine,experimental,,,Inactive,Inactive,0.82
DB13286,Bumadizone,approved,,,Inactive,,0.68
DB13288,Tromantadine,approved,,,Inactive,,0.65
DB13289,Rimazolium,experimental,,,Inactive,Inactive,0.74
DB13290,Olaflur,experimental,,,Inactive,,0.64
DB13291,Cloridarol,experimental,,,Inactive,Inactive,0.76
DB13292,Pimethixene,approved,,,Inactive,Inactive,0.8
DB13294,Azidamfenicol,experimental,,,Inactive,Inactive,0.78
DB13296,Propamidine,"experimental,investigational",,,Inactive,Inactive,0.82
DB13297,Idrocilamide,experimental,,,Inactive,Inactive,0.85
DB13300,Epicillin,experimental,,,Inactive,Inactive,0.8
DB13303,Febarbamate,experimental,,,Inactive,Inactive,0.72
DB13304,Triaziquone,experimental,,,Inactive,Inactive,0.89
DB13305,Tolpropamine,experimental,,,Inactive,Inactive,0.77
DB13306,Chlorquinaldol,approved,,,Inactive,Inactive,0.82
DB13307,Proscillaridin,experimental,,,Inactive,Inactive,0.73
DB13308,Oxametacin,experimental,,,Inactive,Inactive,0.73
DB13309,Benproperine,experimental,,,Inactive,Inactive,0.78
DB13310,Ormeloxifene,experimental,,,Inactive,Inactive,0.7
DB13311,Trepibutone,experimental,,,Inactive,Inactive,0.78
DB13312,Delapril,investigational,,,Inactive,Inactive,0.7
DB13313,Melevodopa,experimental,,,Inactive,Inactive,0.91
DB13314,Alminoprofen,experimental,,,Inactive,Inactive,0.91
DB13315,Sobrerol,experimental,,,Inactive,,0.67
DB13316,Ibopamine,experimental,,,Inactive,,0.66
DB13317,Flunoxaprofen,experimental,,,Inactive,,0.6
DB13318,Demecolcine,experimental,,,Inactive,Inactive,0.75
DB13319,Propenidazole,experimental,,,Inactive,Inactive,0.72
DB13320,Sulfaperin,experimental,,,Inactive,Inactive,0.76
DB13321,Methiodal,experimental,,,Inactive,Inactive,0.87
DB13322,Hydrotalcite,"approved,experimental,investigational",DB06724,,Inactive,Inactive,0.78
DB13323,Trichloroethylene,approved,,,Inactive,Inactive,0.72
DB13324,Tetrazepam,experimental,,,Inactive,Inactive,0.92
DB13325,Nifurzide,experimental,,,Inactive,Inactive,0.78
DB13326,Euflavine,experimental,,,Inactive,Inactive,0.82
DB13327,Picotamide,experimental,,,Inactive,,0.54
DB13328,Butanilicaine,experimental,,,Inactive,Inactive,0.85
DB13329,Guaiazulen,experimental,,,Inactive,Inactive,0.9
DB13330,Amezinium metilsulfate,experimental,,,Inactive,Inactive,0.72
DB13331,Pyrithyldione,experimental,,,Inactive,Inactive,0.87
DB13332,Dibutylsuccinate,experimental,,,Inactive,Inactive,0.86
DB13333,Efloxate,experimental,,,Inactive,,0.68
DB13334,Mannosulfan,experimental,,,Inactive,Inactive,0.79
DB13335,Pinazepam,experimental,,,Inactive,Inactive,0.76
DB13336,Dimethylphthalate,experimental,,,Inactive,Inactive,0.87
DB13337,Pheneticillin,approved,,,Inactive,Inactive,0.76
DB13338,Flurithromycin,experimental,,,Inactive,,0.55
DB13339,Etoglucid,experimental,,,Inactive,Inactive,0.9
DB13340,Suloctidil,experimental,,,Inactive,,0.66
DB13341,Fenozolone,experimental,,,Inactive,Inactive,0.9
DB13342,Cinepazet,experimental,,,Inactive,Inactive,0.82
DB13343,Tioxolone,experimental,,,Inactive,Inactive,0.84
DB13344,Mercuric amidochloride,experimental,DB06767,,Inactive,Inactive,0.85
DB13345,Dihydroergocristine,"approved,experimental",,,Inactive,,0.58
DB13346,Bufexamac,"approved,withdrawn",,,Inactive,Inactive,0.85
DB13347,Diphenadione,experimental,,,Inactive,Inactive,0.74
DB13348,Tiadenol,experimental,,,Inactive,Inactive,0.76
DB13349,Talastine,experimental,,,Inactive,,0.68
DB13350,Azanidazole,experimental,,,Inactive,Inactive,0.81
DB13351,Piperidolate,experimental,,,Inactive,Inactive,0.75
DB13352,Deanol,experimental,,,Inactive,Inactive,0.74
DB13353,Viminol,experimental,,,Inactive,,0.62
DB13354,Phenprobamate,experimental,,,Inactive,Inactive,0.8
DB13355,Visnadine,"experimental,investigational",,,Inactive,Inactive,0.78
DB13356,Mesulfen,experimental,,,Inactive,Inactive,0.86
DB13357,Styramate,experimental,,,Inactive,Inactive,0.82
DB13358,Cibenzoline,experimental,,,Inactive,Inactive,0.72
DB13360,Tolciclate,experimental,,,Inactive,,0.56
DB13361,Trimethyldiphenylpropylamine,experimental,,,Inactive,Inactive,0.78
DB13362,Pheneturide,experimental,,,Inactive,Inactive,0.86
DB13363,Oxaceprol,experimental,,,Inactive,Inactive,0.77
DB13364,Feprazone,experimental,,,Inactive,,0.69
DB13366,Hydrochloric acid,experimental,DB01164,,Inactive,Inactive,0.85
DB13367,Cloricromen,experimental,,,Inactive,,0.59
DB13368,Motretinide,experimental,,,Inactive,Inactive,0.84
DB13369,Benzilone,experimental,,,Inactive,Inactive,0.8
DB13370,Bromisoval,experimental,,,Inactive,Inactive,0.79
DB13371,Difenpiramide,experimental,,,Inactive,Inactive,0.82
DB13374,Vincamine,experimental,,,Inactive,,0.67
DB13376,Succinimide,experimental,,,Inactive,Inactive,0.9
DB13377,Vinbarbital,experimental,,,Inactive,Inactive,0.84
DB13378,Norfenefrine,experimental,,,Inactive,Inactive,0.8
DB13379,Chiniofon,experimental,,,Inactive,Inactive,0.76
DB13380,Difemerine,experimental,,,Inactive,Inactive,0.7
DB13381,Sodium feredetate,approved,,,Inactive,Inactive,0.83
DB13382,Chlorproethazine,experimental,,,Inactive,,0.69
DB13383,Diiodohydroxypropane,experimental,,,Inactive,Inactive,0.84
DB13384,Melitracen,"experimental,investigational",,,Inactive,,0.64
DB13386,Epimestrol,experimental,,,Inactive,Inactive,0.8
DB13387,Hematin,experimental,DB02285,,Inactive,,0.57
DB13388,Phenylmercuric nitrate,experimental,,,Inactive,Inactive,0.91
DB13389,Iopydol,experimental,,,Inactive,Inactive,0.76
DB13391,Levoverbenone,experimental,,,Inactive,Inactive,0.85
DB13392,Merbromin,experimental,,,Inactive,Inactive,0.71
DB13393,Emetine,experimental,,,Inactive,,0.6
DB13394,Adrenalone,experimental,,,Inactive,Inactive,0.84
DB13395,Eprozinol,experimental,,,Inactive,Inactive,0.78
DB13396,Neocitrullamon,experimental,,,Inactive,Inactive,0.88
DB13397,Prenoxdiazine,experimental,,,Inactive,Inactive,0.81
DB13398,Oxyfedrine,experimental,,,Inactive,Inactive,0.81
DB13399,Terguride,experimental,,,Inactive,,0.62
DB13400,Linsidomine,experimental,,,Inactive,Inactive,0.76
DB13401,Metildigoxin,experimental,,,Inactive,,0.53
DB13402,Acetylglycinamide chloral hydrate,experimental,DB02713,,Inactive,Inactive,0.8
DB13403,Oxypertine,experimental,,,Inactive,,0.64
DB13404,Edetate sodium,experimental,,,Inactive,,0.67
DB13405,Mefruside,experimental,,,Inactive,Inactive,0.76
DB13406,Carbutamide,experimental,,,Inactive,Inactive,0.88
DB13407,Nifenazone,experimental,,,Inactive,,0.59
DB13408,Methylpropylpropanediol dinitrate,experimental,,,Inactive,Inactive,0.78
DB13409,Rokitamycin,experimental,,,Active,,0.54
DB13410,Guanoxabenz,experimental,,,Inactive,Inactive,0.86
DB13411,Lofepramine,experimental,,,Inactive,,0.64
DB13412,Pirisudanol,experimental,,,Inactive,,0.53
DB13413,Phenglutarimide,experimental,,,Inactive,Inactive,0.78
DB13414,Fenyramidol,experimental,,,Inactive,Inactive,0.76
DB13415,Pentetrazol,experimental,,,Inactive,Inactive,0.78
DB13416,Sulbutiamine,experimental,,,Inactive,Inactive,0.71
DB13417,Morinamide,experimental,,,Inactive,,0.62
DB13418,Moxestrol,experimental,,,Inactive,Inactive,0.86
DB13419,Troxipide,experimental,,,Inactive,Inactive,0.84
DB13420,Thiazinam,experimental,,,Inactive,Inactive,0.92
DB13421,Edoxudine,"approved,investigational,withdrawn",,,Inactive,,0.69
DB13422,Nicofuranose,experimental,,,Inactive,,0.57
DB13423,Ferric hydroxide,experimental,DB02165,,Inactive,Inactive,0.85
DB13424,Clofenotane,experimental,,,Inactive,Inactive,0.88
DB13425,Flutrimazole,experimental,,,Inactive,,0.63
DB13427,Gold Au-198,experimental,,,Inactive,Inactive,0.85
DB13428,Iobenzamic acid,experimental,,,Inactive,Inactive,0.7
DB13429,Tolonidine,experimental,,,Inactive,Inactive,0.72
DB13430,Mebutizide,experimental,,,Inactive,Inactive,0.7
DB13431,Proglumide,experimental,,,Inactive,,0.65
DB13432,Lonazolac,experimental,,,Inactive,Inactive,0.88
DB13433,Simfibrate,experimental,,,Inactive,Inactive,0.9
DB13434,Fenticonazole,experimental,,,Inactive,,0.68
DB13435,Endralazine,experimental,,,Inactive,,0.67
DB13436,Droxypropine,experimental,,,Inactive,Inactive,0.8
DB13437,Medazepam,experimental,,,Inactive,Inactive,0.76
DB13438,Prolintane,experimental,,,Inactive,Inactive,0.74
DB13439,Fenpiprane,experimental,,,Inactive,Inactive,0.75
DB13441,Niceritrol,experimental,,,Inactive,,0.61
DB13442,Citiolone,experimental,,,Inactive,Inactive,0.88
DB13443,Esatenolol,experimental,,,Inactive,Inactive,0.84
DB13444,Ioxitalamic acid,approved,,,Inactive,Inactive,0.78
DB13445,Nepinalone,experimental,,,Inactive,Inactive,0.78
DB13448,Mazaticol,experimental,,,Inactive,Inactive,0.79
DB13449,Proxyphylline,experimental,,,Inactive,Inactive,0.76
DB13451,Tioclomarol,experimental,,,Inactive,Inactive,0.75
DB13452,Cadralazine,experimental,,,Inactive,Inactive,0.78
DB13453,Xenon,experimental,,,Inactive,Inactive,0.85
DB13454,Nicomorphine,experimental,,,Active,,0.6
DB13455,Phenibut,experimental,,,Inactive,Inactive,0.84
DB13456,Midecamycin,experimental,,,Active,,0.54
DB13457,Oxaflozane,experimental,,,Inactive,Inactive,0.9
DB13458,Thebacon,experimental,,,Inactive,Inactive,0.75
DB13459,Pecilocin,experimental,,,Inactive,Inactive,0.83
DB13460,Ronifibrate,experimental,,,Inactive,,0.58
DB13461,Cefcapene,experimental,,,Inactive,Inactive,0.71
DB13462,Bephenium,experimental,,,Inactive,Inactive,0.74
DB13463,Oxetorone,experimental,,,Inactive,,0.59
DB13464,Ornipressin,experimental,,,Active,,0.58
DB13465,Ciclobendazole,experimental,,,Inactive,Inactive,0.78
DB13466,Deptropine,experimental,,,Inactive,Inactive,0.72
DB13467,Lanatoside C,experimental,,,Active,,0.51
DB13468,Etybenzatropine,experimental,,,Inactive,,0.66
DB13469,Phanquinone,experimental,,,Inactive,Inactive,0.85
DB13470,Cefodizime,experimental,,,Inactive,,0.69
DB13471,Nalfurafine,"experimental,investigational",,,Inactive,,0.63
DB13472,Cyclofenil,experimental,,,Inactive,Inactive,0.72
DB13473,Antimony pentasulfide,experimental,DB13047,,Inactive,Inactive,0.84
DB13474,Tipepidine,experimental,,,Inactive,Inactive,0.86
DB13475,Furazidin,experimental,,,Inactive,Inactive,0.85
DB13476,Diisopromine,experimental,,,Inactive,Inactive,0.78
DB13478,Meptazinol,experimental,,,Inactive,Inactive,0.76
DB13479,Histapyrrodine,experimental,,,Inactive,,0.62
DB13481,Tenidap,experimental,,,Inactive,Inactive,0.8
DB13482,Dimefline,experimental,,,Inactive,,0.68
DB13483,Etamsylate,experimental,,,Inactive,Inactive,0.87
DB13484,Quinbolone,experimental,,,Inactive,Inactive,0.76
DB13485,Sulfametomidine,experimental,,,Inactive,Inactive,0.92
DB13486,Magnesium peroxide,experimental,DB11091,,Inactive,Inactive,0.8
DB13487,Iodine (131I) norcholesterol,experimental,,,Inactive,,0.56
DB13488,Bencyclane,experimental,,,Inactive,,0.65
DB13489,Bamipine,experimental,,,Inactive,,0.62
DB13490,Hidrosmin,experimental,,,Inactive,,0.68
DB13491,Fluperolone,experimental,,,Inactive,Inactive,0.75
DB13493,Cyclobutyrol,experimental,,,Inactive,Inactive,0.84
